Q2,x,W,g1,dg1(stat),dg1(sys),dg1(tot),g1/F1,dg1/F1(stat),dg1/F1(sys),dg1/F1(tot),A1,dA1(stat),dA1(sys),dA1(tot)
0.1428,0.04748,1.93503,,,,,,,,,-0.0582,0.0368,0.0142,
0.14284,0.04572,1.96498,,,,,,,,,0.00628,0.0369,0.0135,
0.14292,0.04407,1.99503,,,,,,,,,0.01167,0.0369,0.0119,
0.1431,0.04253,2.02513,,,,,,,,,-0.0159,0.0366,0.0083,
0.14304,0.04102,2.0552,,,,,,,,,0.03098,0.0348,0.009,
0.14269,0.03955,2.08461,,,,,,,,,-0.0339,0.0357,0.0097,
0.14272,0.0382,2.11492,,,,,,,,,0.06148,0.0378,0.0133,
0.14131,0.03699,2.13504,,,,,,,,,0.05935,0.067,0.0154,
0.14797,0.03257,2.29673,,,,,,,,,-0.7976,0.3065,0.0224,
0.14933,0.03186,2.32741,,,,,,,,,0.21799,0.2002,0.0115,
0.15029,0.03112,2.35766,,,,,,,,,0.12268,0.1151,0.0083,
0.14968,0.03013,2.38699,,,,,,,,,0.17577,0.0728,0.0114,
0.14794,0.02896,2.4167,,,,,,,,,0.08752,0.0499,0.0082,
0.1457,0.02777,2.44566,,,,,,,,,-0.0128,0.0394,0.0058,
0.14418,0.02674,2.47523,,,,,,,,,0.00652,0.0366,0.0061,
0.14374,0.02593,2.50571,,,,,,,,,-0.0048,0.0327,0.0067,
0.14306,0.02514,2.53521,,,,,,,,,0.04144,0.03,0.0082,
0.14288,0.02446,2.56491,,,,,,,,,0.03114,0.0295,0.0096,
0.14302,0.02385,2.59503,,,,,,,,,0.06127,0.0305,0.0114,
0.14302,0.02324,2.62475,,,,,,,,,0.09338,0.0303,0.0148,
0.1426,0.02265,2.65199,,,,,,,,,0.01537,0.0345,0.0168,
0.08163,0.01001,1.65686,,,,,,,,,-0.2412,0.2563,0.0434,
0.17202,0.28269,1.14751,,,,,,,,,-0.2572,0.1045,0.1378,
0.17175,0.24762,1.18416,,,,,,,,,-0.4185,0.0405,0.1042,
0.17156,0.21974,1.22047,,,,,,,,,-0.4908,0.0286,0.0877,
0.1714,0.19568,1.2589,,,,,,,,,-0.28,0.031,0.0625,
0.17145,0.17498,1.29949,,,,,,,,,-0.1227,0.0355,0.0442,
0.17151,0.1577,1.34025,,,,,,,,,-0.0544,0.0362,0.028,
0.17154,0.14322,1.38071,,,,,,,,,0.03292,0.0333,0.0221,
0.17147,0.13082,1.42104,,,,,,,,,0.04284,0.029,0.0178,
0.1714,0.12003,1.46173,,,,,,,,,0.01776,0.0233,0.016,
0.17147,0.11107,1.50079,,,,,,,,,0.04642,0.0186,0.0158,
0.17166,0.10321,1.54,,,,,,,,,0.10748,0.0177,0.0185,
0.17142,0.09588,1.58003,,,,,,,,,0.09042,0.0176,0.0165,
0.17119,0.08933,1.62024,,,,,,,,,0.04096,0.0174,0.0118,
0.17113,0.08354,1.66056,,,,,,,,,-0.0275,0.0161,0.0111,
0.17123,0.07852,1.69984,,,,,,,,,0.01599,0.0155,0.0155,
0.17147,0.07407,1.73874,,,,,,,,,0.03656,0.0172,0.0271,
0.17042,0.06953,1.77786,,,,,,,,,-0.0141,0.026,0.0176,
0.17018,0.0655,1.81872,,,,,,,,,-0.0466,0.0328,0.0091,
0.17074,0.06206,1.86015,,,,,,,,,0.00127,0.034,0.0101,
0.17081,0.05887,1.9001,,,,,,,,,-0.0622,0.0329,0.0129,
0.17084,0.05593,1.94011,,,,,,,,,-0.0002,0.0325,0.0126,
0.17123,0.0533,1.98033,,,,,,,,,-0.0042,0.0312,0.011,
0.17104,0.05072,2.02018,,,,,,,,,0.00276,0.03,0.0094,
0.17031,0.04822,2.05942,,,,,,,,,0.02264,0.0306,0.0095,
0.1704,0.04606,2.09979,,,,,,,,,-0.0422,0.0334,0.0108,
0.16913,0.04434,2.12716,,,,,,,,,0.04806,0.0595,0.0141,
0.17939,0.04409,2.18385,,,,,,,,,0.12234,0.201,0.0126,
0.18032,0.04246,2.22394,,,,,,,,,0.02434,0.1081,0.0078,
0.17916,0.0405,2.26361,,,,,,,,,0.06871,0.0597,0.0083,
0.17646,0.0384,2.30186,,,,,,,,,0.04027,0.04,0.0065,
0.17363,0.03637,2.34099,,,,,,,,,0.05184,0.0325,0.0065,
0.17209,0.0347,2.38072,,,,,,,,,0.05162,0.0285,0.0062,
0.17058,0.03315,2.41965,,,,,,,,,0.03347,0.0274,0.0061,
0.17098,0.03199,2.46042,,,,,,,,,0.04716,0.0282,0.0067,
0.17124,0.03089,2.50063,,,,,,,,,0.01705,0.0257,0.0068,
0.17101,0.02978,2.54006,,,,,,,,,0.0625,0.0242,0.009,
0.17084,0.02872,2.58012,,,,,,,,,0.02468,0.0249,0.0101,
0.17037,0.02769,2.61955,,,,,,,,,0.06865,0.0255,0.0136,
0.16971,0.0269,2.64919,,,,,,,,,0.07109,0.0383,0.0172,
0.17505,0.02338,2.86211,,,,,,,,,0.00411,0.3156,0.0544,
0.17635,0.02283,2.90337,,,,,,,,,-0.1143,0.2132,0.0274,
0.17921,0.02247,2.94593,,,,,,,,,-0.0342,0.095,0.0365,
0.1135,0.01391,1.89613,,,,,,,,,0.02939,0.0461,0.0236,
0.20433,0.31894,1.14738,,,,,,,,,-0.286,0.094,0.1029,
0.20429,0.28129,1.18417,,,,,,,,,-0.4414,0.0371,0.1003,
0.20421,0.251,1.22051,,,,,,,,,0.4482,0.026,0.0862,
0.20421,0.22477,1.25878,,,,,,,,,-0.2323,0.0282,0.0602,
0.2044,0.20186,1.29936,,,,,,,,,-0.0983,0.0331,0.0428,
0.20438,0.18248,1.34008,,,,,,,,,0.00113,0.0343,0.0349,
0.20455,0.16619,1.3807,,,,,,,,,0.02294,0.032,0.0179,
0.20505,0.15248,1.42121,,,,,,,,,0.03276,0.0274,0.0146,
0.2049,0.14019,1.46179,,,,,,,,,0.0534,0.0215,0.0157,
0.20436,0.12966,1.5006,,,,,,,,,0.12968,0.0172,0.0179,
0.20427,0.12052,1.53969,,,,,,,,,0.12864,0.0171,0.0217,
0.20471,0.11241,1.58,,,,,,,,,0.09405,0.0175,0.0231,
0.20482,0.105,1.62043,,,,,,,,,.03595,0.017,0.014,
0.20482,0.09834,1.66066,,,,,,,,,0.01348,0.0155,0.0122,
0.20468,0.09245,1.69975,,,,,,,,,0.00509,0.0148,0.0187,
0.20402,0.08705,1.73776,,,,,,,,,0.06424,0.0171,0.0225,
0.20399,0.08201,1.77852,,,,,,,,,0.02909,0.0306,0.0088,
0.20556,0.07789,1.8203,,,,,,,,,0.02319,0.0339,0.0111,
0.20571,0.07382,1.86035,,,,,,,,,-0.0174,0.0319,0.0115,
0.20591,0.07009,1.90041,,,,,,,,,0.02422,0.0301,0.0143,
0.2059,0.06661,1.94046,,,,,,,,,-0.0417,0.0279,0.0129,
0.20577,0.06337,1.98025,,,,,,,,,-0.0174,0.0265,0.0116,
0.20512,0.06037,2.01804,,,,,,,,,0.05692,0.028,0.0144,
0.20512,0.05748,2.05988,,,,,,,,,-0.0253,0.0328,0.0104,
0.20657,0.05524,2.10059,,,,,,,,,0.02684,0.0316,0.013,
0.20874,0.05354,2.13774,,,,,,,,,0.04016,0.0449,0.01,
0.20828,0.05098,2.18112,,,,,,,,,0.0655,0.0423,0.0092,
0.2071,0.0486,2.22129,,,,,,,,,0.06421,0.0347,0.0077,
0.20515,0.04626,2.26055,,,,,,,,,0.04342,0.03,0.0067,
0.20416,0.04425,2.30002,,,,,,,,,0.09463,0.0291,0.0087,
0.20418,0.04253,2.34017,,,,,,,,,0.03072,0.0286,0.0062,
0.20382,0.04088,2.37959,,,,,,,,,0.02206,0.0289,0.0059,
0.2048,0.03951,2.42041,,,,,,,,,0.02102,0.0295,0.0062,
0.20475,0.03806,2.4606,,,,,,,,,0.04658,0.0269,0.007,
0.20446,0.03666,2.50034,,,,,,,,,0.07359,0.0248,0.0084,
0.20384,0.03531,2.53956,,,,,,,,,0.04985,0.0254,0.0094,
0.20355,0.03405,2.57942,,,,,,,,,0.0785,0.0267,0.0117,
0.2045,0.03303,2.62049,,,,,,,,,0.03587,0.0268,0.014,
0.20241,0.032,2.64609,,,,,,,,,.02422,0.0495,0.0166,
0.20974,0.02965,2.78285,,,,,,,,,0.03486,0.2727,0.1451,
0.21278,0.0291,2.82488,,,,,,,,,0.25694,0.1495,0.03,
0.21435,0.02843,2.86462,,,,,,,,,0.14824,0.069,0.0327,
0.21177,0.0273,2.9029,,,,,,,,,0.08338,0.0401,0.0146,
0.20733,0.02598,2.94142,,,,,,,,,0.04051,0.0284,0.0149,
0.14758,0.01804,2.13695,,,,,,,,,0.00558,0.0246,0.0163,
0.24361,0.35838,1.14728,,,,,,,,,-0.1827,0.0891,0.0919,
0.24356,0.31771,1.18459,,,,,,,,,-0.3406,0.0355,0.086,
0.24353,0.28549,1.22052,,,,,,,,,-0.4397,0.0243,0.0738,
0.24382,0.25709,1.25884,,,,,,,,,-0.2651,0.0264,0.0518,
0.24436,0.23211,1.29942,,,,,,,,,-0.1174,0.0307,0.0351,
0.24439,0.21059,1.3402,,,,,,,,,0.06498,0.0313,0.0177,
0.24411,0.19216,1.38067,,,,,,,,,0.0297,0.029,0.0234,
0.24402,0.17642,1.42097,,,,,,,,,0.08858,0.0254,0.0118,
0.24423,0.16274,1.46166,,,,,,,,,0.14073,0.0205,0.0119,
0.24419,0.15107,1.5007,,,,,,,,,0.18796,0.0165,0.0218,
0.24411,0.14068,1.53982,,,,,,,,,0.20022,0.0162,0.0258,
0.24415,0.13122,1.58,,,,,,,,,0.10283,0.0164,0.0209,
0.24381,0.12255,1.62035,,,,,,,,,0.07496,0.016,0.0164,
0.2436,0.11486,1.66043,,,,,,,,,0.02555,0.0149,0.0157,
0.24353,0.10813,1.6996,,,,,,,,,0.02996,0.0146,0.016,
0.24269,0.10217,1.73559,,,,,,,,,0.08115,0.0189,0.0227,
0.24443,0.09651,1.7799,,,,,,,,,0.07805,0.0292,0.0108,
0.24445,0.09127,1.82029,,,,,,,,,0.05402,0.0284,0.0101,
0.24487,0.08663,1.8605,,,,,,,,,0.0074,0.0267,0.0127,
0.24514,0.08233,1.90057,,,,,,,,,-0.0038,0.0245,0.0126,
0.2453,0.07834,1.94049,,,,,,,,,0.03102,0.0226,0.0142,
0.24529,0.07461,1.98044,,,,,,,,,0.05632,0.021,0.0123,
0.24387,0.07103,2.0172,,,,,,,,,0.045,0.0237,0.0123,
0.24459,0.06775,2.06046,,,,,,,,,0.04117,0.0262,0.0255,
0.24372,0.06463,2.09933,,,,,,,,,0.01157,0.0253,0.0124,
0.24471,0.062,2.14043,,,,,,,,,.04848,0.0345,0.0097,
0.24402,0.05925,2.18043,,,,,,,,,0.08145,0.0318,0.0103,
0.24326,0.05667,2.22007,,,,,,,,,0.08569,0.0309,0.0093,
0.24376,0.0545,2.26016,,,,,,,,,0.07226,0.0306,0.008,
0.24397,0.05241,2.30019,,,,,,,,,0.09449,0.0296,0.0097,
0.24329,0.05029,2.33973,,,,,,,,,0.07789,0.0296,0.0075,
0.24407,0.04852,2.38034,,,,,,,,,0.08795,0.0297,0.008,
0.24396,0.04671,2.42047,,,,,,,,,0.00921,0.0279,0.0065,
0.24373,0.04499,2.46038,,,,,,,,,0.0584,0.0259,0.0082,
0.24291,0.04329,2.49949,,,,,,,,,0.06607,0.0261,0.0084,
0.24337,0.04186,2.53977,,,,,,,,,0.05611,0.0274,0.0093,
0.24401,0.0405,2.58073,,,,,,,,,0.07648,0.0279,0.0119,
0.24382,0.03915,2.61995,,,,,,,,,0.01459,0.0255,0.0147,
0.23869,0.03757,2.6446,,,,,,,,,0.10454,0.0752,0.0175,
0.25473,0.03809,2.70404,,,,,,,,,0.06816,0.1548,0.0164,
0.25642,0.03713,2.744,,,,,,,,,0.01432,0.0804,0.0085,
0.25412,0.03567,2.78357,,,,,,,,,0.007,0.0456,0.0089,
0.24929,0.034,2.82181,,,,,,,,,.01391,0.0304,0.0095,
0.24555,0.03252,2.86066,,,,,,,,,0.08051,0.0258,0.0119,
0.24429,0.03142,2.90033,,,,,,,,,0.03199,0.0237,0.0131,
0.24372,0.03043,2.9402,,,,,,,,,0.07292,0.0233,0.0145,
0.18038,0.02196,2.20098,,,,,,,,,0.02377,0.0219,0.0156,
0.29129,0.40019,1.14743,,,,,,,,,-0.297,0.0809,0.0737,
0.29106,0.3577,1.18437,,,,,,,,,-0.3482,0.0311,0.0722,
0.29072,0.3228,1.22065,,,,,,,,,-0.4165,0.0212,0.0602,
0.29054,0.29201,1.25876,,,,,,,,,-0.2859,0.0229,0.0409,
0.29046,0.26442,1.29923,,,,,,,,,-0.0807,0.0272,0.0254,
0.29027,0.24057,1.34025,,,,,,,,,0.01893,0.029,0.0175,
0.29022,0.22054,1.38047,,,,,,,,,0.07407,0.0276,0.0153,
0.29033,0.20308,1.421,,,,,,,,,0.10987,0.0245,0.0098,
0.2907,0.18787,1.46165,,,,,,,,,0.15381,0.0199,0.0172,
0.29072,0.17481,1.50073,,,,,,,,,0.25712,0.0159,0.0274,
0.29058,0.16312,1.53969,,,,,,,,,0.21908,0.0157,0.0302,
0.29058,0.15239,1.57987,,,,,,,,,0.17269,0.0163,0.0281,
0.29032,0.14263,1.62015,,,,,,,,,0.09948,0.0162,0.0221,
0.29014,0.13389,1.66034,,,,,,,,,0.06512,0.0155,0.0186,
0.29004,0.12624,1.69919,,,,,,,,,0.09924,0.0156,0.0198,
0.28936,0.11934,1.73635,,,,,,,,,0.11349,0.0225,0.0119,
0.29158,0.11296,1.78026,,,,,,,,,0.06077,0.026,0.0139,
0.29179,0.10704,1.82046,,,,,,,,,0.08527,0.0244,0.0103,
0.29135,0.10142,1.86041,,,,,,,,,0.03887,0.0227,0.0106,
0.29119,0.09632,1.90045,,,,,,,,,-0.0122,0.0212,0.0146,
0.2907,0.09154,1.94025,,,,,,,,,0.03083,0.02,0.0132,
0.29071,0.08725,1.98008,,,,,,,,,0.02966,0.0195,0.0169,
0.29,0.08318,2.01893,,,,,,,,,0.04107,0.0251,0.0114,
0.2909,0.07956,2.06035,,,,,,,,,0.06345,0.0246,0.0122,
0.28989,0.07612,2.09727,,,,,,,,,0.0082,0.0265,0.0106,
0.29062,0.07281,2.14019,,,,,,,,,0.08979,0.0329,0.011,
0.29062,0.0698,2.18009,,,,,,,,,0.04627,0.0322,0.0088,
0.29072,0.06698,2.22026,,,,,,,,,0.10406,0.0312,0.0106,
0.29025,0.06424,2.26001,,,,,,,,,0.03825,0.0305,0.0077,
0.28995,0.0617,2.29985,,,,,,,,,0.11156,0.031,0.0096,
0.29078,0.05949,2.34026,,,,,,,,,0.1093,0.0307,0.0084,
0.29038,0.0572,2.38029,,,,,,,,,0.08434,0.0296,0.0079,
0.29043,0.05512,2.42029,,,,,,,,,0.05349,0.0279,0.0068,
0.2899,0.05309,2.45975,,,,,,,,,0.02106,0.0277,0.007,
0.2903,0.05129,2.49998,,,,,,,,,0.06497,0.0282,0.0092,
0.29088,0.04961,2.54004,,,,,,,,,0.11067,0.0286,0.0116,
0.29201,0.04809,2.58084,,,,,,,,,0.06231,0.0253,0.0125,
0.29232,0.04662,2.61881,,,,,,,,,0.07657,0.0246,0.0155,
0.30088,0.04625,2.66158,,,,,,,,,0.10611,0.0391,0.0101,
0.29566,0.04406,2.70085,,,,,,,,,0.05575,0.0328,0.0114,
0.29379,0.0424,2.74117,,,,,,,,,0.05048,0.0283,0.007,
0.29177,0.04085,2.78052,,,,,,,,,0.10571,0.0245,0.0113,
0.29046,0.03945,2.82004,,,,,,,,,0.05031,0.0238,0.01,
0.29044,0.03826,2.86014,,,,,,,,,0.04033,0.0234,0.0099,
0.29064,0.03716,2.90011,,,,,,,,,0.10274,0.0234,0.0138,
0.29085,0.0361,2.94041,,,,,,,,,0.0858,0.022,0.0148,
0.21324,0.0258,2.18203,,,,,,,,,0.0547,0.021,0.0222,
0.21324,0.0258,2.18203,,,,,,,,,0.0547,0.021,0.0222,
0.34634,0.44234,1.1474,,,,,,,,,-0.1434,0.0741,0.0627,
0.34596,0.3983,1.18431,,,,,,,,,-0.3808,0.0285,0.0543,
0.34584,0.36191,1.22053,,,,,,,,,-0.3459,0.0197,0.0441,
0.34618,0.32952,1.25866,,,,,,,,,-0.2593,0.0217,0.0277,
0.34656,0.30016,1.29916,,,,,,,,,-0.0709,0.026,0.0334,
0.34682,0.27468,1.34001,,,,,,,,,0.05773,0.0276,0.0196,
0.34677,0.25259,1.38051,,,,,,,,,0.11612,0.0264,0.0186,
0.34657,0.23325,1.42091,,,,,,,,,0.11515,0.0236,0.016,
0.34632,0.21608,1.46155,,,,,,,,,0.20031,0.0194,0.0268,
0.3461,0.20141,1.50066,,,,,,,,,0.29271,0.0157,0.0346,
0.34606,0.18845,1.53948,,,,,,,,,0.26355,0.0159,0.0375,
0.34618,0.17642,1.57977,,,,,,,,,0.196,0.0169,0.0368,
0.34621,0.16553,1.62017,,,,,,,,,0.14261,0.017,0.0331,
0.34531,0.15544,1.66006,,,,,,,,,0.11881,0.0165,0.0257,
0.34455,0.14667,1.69829,,,,,,,,,0.12322,0.018,0.0233,
0.34727,0.13919,1.73992,,,,,,,,,0.21591,0.024,0.0153,
0.34684,0.13157,1.78013,,,,,,,,,0.10828,0.0237,0.0304,
0.34701,0.1248,1.82016,,,,,,,,,0.09656,0.0231,0.0101,
0.34665,0.1184,1.8603,,,,,,,,,0.02879,0.0217,0.0122,
0.34696,0.1127,1.90033,,,,,,,,,0.0261,0.0206,0.0118,
0.34739,0.10746,1.94035,,,,,,,,,0.06228,0.0195,0.0124,
0.34593,0.10234,1.97833,,,,,,,,,0.04011,0.0198,0.0118,
0.34698,0.09777,2.02027,,,,,,,,,0.05527,0.0249,0.0201,
0.34657,0.09338,2.06013,,,,,,,,,0.07673,0.0242,0.0143,
0.34499,0.0893,2.09714,,,,,,,,,0.10783,0.0298,0.0269,
0.34659,0.08563,2.14013,,,,,,,,,0.07563,0.0329,0.0102,
0.34645,0.0821,2.1801,,,,,,,,,0.17822,0.0322,0.0131,
0.34601,0.07875,2.21988,,,,,,,,,0.05216,0.0321,0.008,
0.34618,0.07568,2.25997,,,,,,,,,0.12499,0.0325,0.0107,
0.34667,0.07286,2.30022,,,,,,,,,0.10255,0.0319,0.0089,
0.34714,0.0702,2.34032,,,,,,,,,0.04744,0.0309,0.0067,
0.34743,0.06767,2.3804,,,,,,,,,0.06419,0.029,0.0068,
0.34893,0.06549,2.42033,,,,,,,,,0.10464,0.0274,0.0096,
0.35012,0.06338,2.46035,,,,,,,,,0.07342,0.0259,0.0103,
0.35052,0.06124,2.50048,,,,,,,,,0.05793,0.0243,0.0087,
0.35026,0.05909,2.54094,,,,,,,,,0.09074,0.0215,0.0112,
0.34803,0.05681,2.58026,,,,,,,,,0.06912,0.0196,0.0123,
0.34586,0.05476,2.61723,,,,,,,,,0.08247,0.0215,0.0145,
0.34752,0.0531,2.66017,,,,,,,,,0.06091,0.0271,0.0156,
0.34799,0.05146,2.70053,,,,,,,,,0.08936,0.0254,0.009,
0.34644,0.04967,2.74004,,,,,,,,,0.0719,0.0242,0.0087,
0.34685,0.0482,2.78004,,,,,,,,,0.04292,0.0242,0.0091,
0.34688,0.04675,2.82016,,,,,,,,,0.0465,0.0236,0.0104,
0.34693,0.04536,2.86015,,,,,,,,,0.08643,0.0234,0.0114,
0.34711,0.04405,2.90033,,,,,,,,,0.07698,0.0221,0.0131,
0.34651,0.04272,2.94016,,,,,,,,,0.04139,0.0217,0.0136,
0.26795,0.03222,2.30321,,,,,,,,,0.07004,0.0218,0.0166,
0.41362,0.48654,1.14729,,,,,,,,,-0.194,0.0734,0.0435,
0.41349,0.44148,1.18447,,,,,,,,,-0.2967,0.028,0.0378,
0.41325,0.40383,1.22062,,,,,,,,,-0.3559,0.019,0.0294,
0.41294,0.36956,1.25866,,,,,,,,,-0.2402,0.0208,0.0174,
0.41276,0.33816,1.29906,,,,,,,,,-0.0397,0.0253,0.0185,
0.41277,0.31079,1.3398,,,,,,,,,0.1514,0.0275,0.0332,
0.41287,0.28702,1.38032,,,,,,,,,0.18678,0.027,0.0345,
0.41295,0.2661,1.42077,,,,,,,,,0.18156,0.0248,0.0319,
0.41283,0.24731,1.46152,,,,,,,,,0.27842,0.0206,0.0405,
0.41279,0.23124,1.50062,,,,,,,,,0.34751,0.0168,0.047,
0.41306,0.21702,1.53942,,,,,,,,,0.32287,0.017,0.048,
0.41266,0.20345,1.57962,,,,,,,,,0.20729,0.0185,0.045,
0.41261,0.19131,1.61977,,,,,,,,,0.15685,0.0193,0.0407,
0.4106,0.17986,1.65883,,,,,,,,,0.14014,0.0208,0.038,
0.4132,0.17051,1.69985,,,,,,,,,0.14208,0.0232,0.0561,
0.41378,0.16155,1.73983,,,,,,,,,0.18297,0.0238,0.019,
0.41382,0.15308,1.78013,,,,,,,,,0.13223,0.0238,0.0123,
0.41427,0.14545,1.82029,,,,,,,,,0.10868,0.0229,0.0106,
0.41443,0.13832,1.86042,,,,,,,,,0.08852,0.0215,0.0092,
0.41412,0.13164,1.90032,,,,,,,,,0.07811,0.0203,0.0118,
0.41384,0.12545,1.9402,,,,,,,,,0.06527,0.0194,0.0114,
0.41145,0.11955,1.97725,,,,,,,,,0.05469,0.0229,0.0163,
0.41358,0.11441,2.02011,,,,,,,,,0.14341,0.0257,0.026,
0.41213,0.10926,2.05895,,,,,,,,,0.10797,0.0264,0.0182,
0.41367,0.10487,2.10003,,,,,,,,,0.10187,0.0347,0.0108,
0.4147,0.10076,2.14017,,,,,,,,,0.11321,0.0338,0.0108,
0.41628,0.09702,2.18024,,,,,,,,,0.17386,0.0328,0.0126,
0.41822,0.09358,2.22047,,,,,,,,,0.03883,0.0311,0.0081,
0.4184,0.09,2.26049,,,,,,,,,0.16859,0.0289,0.0132,
0.41819,0.08659,2.30015,,,,,,,,,0.09637,0.0271,0.0117,
0.41689,0.08313,2.34045,,,,,,,,,0.10702,0.0245,0.0084,
0.41495,0.07978,2.38025,,,,,,,,,0.07443,0.0235,0.0081,
0.41514,0.07697,2.42033,,,,,,,,,0.10619,0.0225,0.0093,
0.4156,0.07435,2.46034,,,,,,,,,0.13231,0.0214,0.0116,
0.41457,0.07164,2.50031,,,,,,,,,0.0736,0.0203,0.0101,
0.41308,0.06902,2.53992,,,,,,,,,0.07776,0.0198,0.0132,
0.41312,0.06675,2.5798,,,,,,,,,0.09812,0.0205,0.0148,
0.41369,0.06476,2.61782,,,,,,,,,0.07052,0.0242,0.0111,
0.41435,0.06267,2.66022,,,,,,,,,0.08374,0.0256,0.0095,
0.41382,0.06064,2.7,,,,,,,,,0.10285,0.0252,0.0096,
0.41417,0.05881,2.74011,,,,,,,,,0.06509,0.0249,0.0084,
0.41372,0.05696,2.78005,,,,,,,,,0.09273,0.0245,0.0099,
0.41419,0.05531,2.8202,,,,,,,,,0.09299,0.0242,0.0112,
0.41385,0.05364,2.86016,,,,,,,,,0.09536,0.0232,0.0115,
0.41352,0.05205,2.9,,,,,,,,,0.07878,0.0232,0.0131,
0.413,0.05051,2.93985,,,,,,,,,0.09783,0.0231,0.0158,
0.35172,0.04194,2.53017,,,,,,,,,0.07406,0.0252,0.0187,
0.49206,0.52972,1.1474,,,,,,,,,-0.1159,0.0746,0.0312,
0.49214,0.48473,1.18443,,,,,,,,,-0.3376,0.0285,0.0224,
0.49229,0.44655,1.22059,,,,,,,,,-0.3353,0.0195,0.0195,
0.49236,0.41138,1.25863,,,,,,,,,-0.2348,0.0213,0.0183,
0.4923,0.37866,1.299,,,,,,,,,-0.0871,0.026,0.0301,
0.49258,0.34983,1.33979,,,,,,,,,0.14559,0.0286,0.0551,
0.49268,0.32447,1.38029,,,,,,,,,0.17351,0.0283,0.0571,
0.4929,0.30202,1.42076,,,,,,,,,0.17374,0.0261,0.0525,
0.49265,0.28164,1.46151,,,,,,,,,0.28671,0.0217,0.0552,
0.49195,0.26392,1.50048,,,,,,,,,0.41265,0.0179,0.059,
0.49191,0.24827,1.53911,,,,,,,,,0.35818,0.0188,0.0627,
0.489,0.23259,1.57888,,,,,,,,,0.26825,0.0219,0.0643,
0.48989,0.21951,1.61897,,,,,,,,,0.22178,0.0265,0.0673,
0.49364,0.20806,1.6608,,,,,,,,,0.12118,0.026,0.0607,
0.49405,0.19716,1.70031,,,,,,,,,0.18708,0.0235,0.0478,
0.49414,0.18702,1.7399,,,,,,,,,0.25262,0.0235,0.0366,
0.49425,0.17753,1.78018,,,,,,,,,0.16664,0.0234,0.0174,
0.49424,0.16877,1.8203,,,,,,,,,0.12201,0.0225,0.0123,
0.49431,0.16072,1.86028,,,,,,,,,0.08502,0.0214,0.0101,
0.49458,0.15329,1.90025,,,,,,,,,0.09426,0.0205,0.0158,
0.49344,0.14625,1.93902,,,,,,,,,0.11232,0.0206,0.0143,
0.49605,0.14019,1.98031,,,,,,,,,0.09159,0.0253,0.0113,
0.49523,0.13401,2.01976,,,,,,,,,0.13534,0.0249,0.0107,
0.49377,0.12814,2.0588,,,,,,,,,0.13998,0.0279,0.012,
0.49525,0.12298,2.10021,,,,,,,,,0.09438,0.0288,0.0146,
0.49477,0.11791,2.14024,,,,,,,,,0.15427,0.0279,0.0129,
0.49495,0.11327,2.18028,,,,,,,,,0.12952,0.0267,0.0153,
0.49529,0.10895,2.22032,,,,,,,,,0.11102,0.0255,0.0111,
0.49488,0.10474,2.26035,,,,,,,,,0.15551,0.0242,0.0163,
0.49468,0.10082,2.30022,,,,,,,,,0.15295,0.0232,0.0153,
0.49478,0.09717,2.34011,,,,,,,,,0.10025,0.0225,0.0091,
0.49463,0.09366,2.38027,,,,,,,,,0.10847,0.0219,0.0089,
0.49361,0.09022,2.42007,,,,,,,,,0.13827,0.0213,0.0104,
0.49329,0.08706,2.46003,,,,,,,,,0.10605,0.0212,0.0101,
0.49396,0.08422,2.50004,,,,,,,,,0.09462,0.021,0.0101,
0.49478,0.08155,2.54004,,,,,,,,,0.10364,0.0209,0.0128,
0.49374,0.07877,2.57943,,,,,,,,,0.10926,0.0209,0.0142,
0.49336,0.07617,2.61981,,,,,,,,,0.06946,0.0259,0.0092,
0.49363,0.07378,2.66007,,,,,,,,,0.14253,0.0259,0.0111,
0.49368,0.07149,2.70011,,,,,,,,,0.08628,0.0256,0.0089,
0.49354,0.06929,2.73999,,,,,,,,,0.09575,0.0255,0.0107,
0.49427,0.06729,2.78021,,,,,,,,,0.07828,0.025,0.0093,
0.4934,0.06521,2.81999,,,,,,,,,0.10628,0.0244,0.0113,
0.49307,0.06327,2.85992,,,,,,,,,0.08522,0.0247,0.0114,
0.49341,0.06149,2.89996,,,,,,,,,0.12753,0.0247,0.0149,
0.49389,0.0598,2.94006,,,,,,,,,0.06259,0.0247,0.016,
0.44334,0.05237,2.6682,,,,,,,,,0.09286,0.0268,0.02,
0.58802,0.57364,1.14745,,,,,,,,,-0.1284,0.0789,0.0287,
0.58808,0.52906,1.18451,,,,,,,,,-0.3005,0.0297,0.0142,
0.58822,0.49071,1.22068,,,,,,,,,-0.3303,0.0202,0.0232,
0.5883,0.45496,1.2587,,,,,,,,,-0.2137,0.022,0.0222,
0.58812,0.42127,1.29901,,,,,,,,,0.00013,0.0268,0.0394,
0.58797,0.39112,1.33969,,,,,,,,,0.18802,0.0297,0.0671,
0.58774,0.36433,1.38017,,,,,,,,,0.24752,0.0299,0.0764,
0.58781,0.34047,1.42054,,,,,,,,,0.26542,0.0282,0.074,
0.58615,0.31831,1.46105,,,,,,,,,0.36909,0.0248,0.0771,
0.58295,0.2984,1.49998,,,,,,,,,0.42061,0.0218,0.0836,
0.58776,0.28294,1.53905,,,,,,,,,0.34707,0.0263,0.1004,
