Q2,x,W,g1,dg1(stat),dg1(sys),dg1(tot),g1/F1,dg1/F1(stat),dg1/F1(sys),dg1/F1(tot),A1,dA1(stat),dA1(sys),dA1(tot)
0.844,0.1798,2.175,,,,,0.1619,0.2414,0.0406,0.2448,,,,
0.844,0.1782,2.185,,,,,0.3737,0.2383,0.049,0.2433,,,,
0.844,0.1766,2.195,,,,,0.3405,0.2372,0.0475,0.2419,,,,
0.844,0.1749,2.205,,,,,0.2255,0.2339,0.0297,0.2358,,,,
0.844,0.1734,2.215,,,,,-0.1964,0.2326,0.0243,0.2339,,,,
0.844,0.1718,2.225,,,,,-0.4113,0.234,0.0541,0.2402,,,,
0.844,0.1702,2.235,,,,,0.1287,0.231,0.0191,0.2318,,,,
0.844,0.1687,2.245,,,,,0.1707,0.2295,0.0453,0.2339,,,,
0.844,0.1672,2.255,,,,,0.2786,0.2285,0.0614,0.2366,,,,
0.844,0.1657,2.265,,,,,-0.2074,0.2285,0.0281,0.2302,,,,
0.844,0.1643,2.275,,,,,0.3104,0.2374,0.0464,0.2419,,,,
0.844,0.1628,2.285,,,,,0.2394,0.2407,0.0393,0.2439,,,,
0.844,0.1614,2.295,,,,,0.2185,0.243,0.0603,0.2504,,,,
0.844,0.16,2.305,,,,,0.2162,0.2426,0.031,0.2446,,,,
0.844,0.1586,2.315,,,,,-0.0711,0.2404,0.0271,0.2419,,,,
0.844,0.1572,2.325,,,,,-0.0745,0.2402,0.0297,0.242,,,,
0.844,0.1559,2.335,,,,,-0.1094,0.2402,0.0184,0.2409,,,,
0.844,0.1545,2.345,,,,,-0.0318,0.2378,0.0206,0.2387,,,,
0.844,0.1532,2.355,,,,,-0.3874,0.2359,0.045,0.2402,,,,
0.844,0.1519,2.365,,,,,0.0948,0.2396,0.0149,0.2401,,,,
0.844,0.1506,2.375,,,,,-0.3708,0.2375,0.0418,0.2412,,,,
0.844,0.1494,2.385,,,,,-0.4279,0.2355,0.0536,0.2415,,,,
0.844,0.1481,2.395,,,,,-0.0373,0.234,0.0152,0.2345,,,,
0.844,0.1469,2.405,,,,,-0.0354,0.231,0.009,0.2312,,,,
0.844,0.1457,2.415,,,,,0.3016,0.2324,0.0401,0.2358,,,,
0.844,0.1444,2.425,,,,,-0.119,0.2317,0.0175,0.2324,,,,
0.844,0.1433,2.435,,,,,-0.0269,0.2289,0.0322,0.2312,,,,
0.844,0.1421,2.445,,,,,0.1277,0.2287,0.0203,0.2296,,,,
0.844,0.1409,2.455,,,,,0.0949,0.2294,0.0145,0.2299,,,,
0.844,0.1398,2.465,,,,,-0.0791,0.23,0.0306,0.232,,,,
0.844,0.1386,2.475,,,,,0.1863,0.2295,0.0235,0.2307,,,,
0.844,0.1375,2.485,,,,,0.3192,0.2263,0.0358,0.2291,,,,
0.844,0.1364,2.495,,,,,-0.108,0.2259,0.0271,0.2275,,,,
0.844,0.1353,2.505,,,,,0.2033,0.2238,0.026,0.2253,,,,
0.844,0.1342,2.515,,,,,-0.1298,0.223,0.0303,0.225,,,,
0.844,0.1332,2.525,,,,,0.6741,0.2201,0.0883,0.2372,,,,
0.844,0.1321,2.535,,,,,-0.1264,0.2191,0.0167,0.2197,,,,
0.844,0.1311,2.545,,,,,0.2515,0.222,0.0328,0.2244,,,,
0.844,0.13,2.555,,,,,-0.3184,0.225,0.0451,0.2295,,,,
0.844,0.129,2.565,,,,,-0.1472,0.2243,0.0249,0.2257,,,,
0.844,0.128,2.575,,,,,0.0607,0.2276,0.0231,0.2288,,,,
0.844,0.127,2.585,,,,,-0.2892,0.2297,0.0348,0.2323,,,,
0.844,0.126,2.595,,,,,0.0951,0.23,0.0453,0.2344,,,,
0.844,0.1251,2.605,,,,,-0.2112,0.2296,0.0295,0.2315,,,,
0.844,0.1241,2.615,,,,,0.119,0.2287,0.0168,0.2293,,,,
0.844,0.1232,2.625,,,,,0.1319,0.2247,0.0345,0.2273,,,,
0.844,0.1222,2.635,,,,,0.2116,0.2216,0.0257,0.2231,,,,
0.844,0.1213,2.645,,,,,0.1291,0.2171,0.026,0.2187,,,,
0.844,0.1204,2.655,,,,,-0.0107,0.2106,0.0078,0.2107,,,,
0.844,0.1195,2.665,,,,,-0.4558,0.2089,0.0558,0.2162,,,,
0.844,0.1186,2.675,,,,,0.0322,0.2076,0.0101,0.2078,,,,
0.844,0.1177,2.685,,,,,-0.0982,0.2036,0.024,0.205,,,,
0.844,0.1168,2.695,,,,,0.0406,0.2034,0.0207,0.2045,,,,
0.844,0.1159,2.705,,,,,-0.2443,0.2019,0.035,0.2049,,,,
0.844,0.1151,2.715,,,,,0.1057,0.201,0.0163,0.2017,,,,
0.844,0.1142,2.725,,,,,0.248,0.2046,0.0313,0.207,,,,
0.844,0.1134,2.735,,,,,0.1406,0.2039,0.0214,0.205,,,,
0.844,0.1126,2.745,,,,,-0.1472,0.203,0.0175,0.2038,,,,
0.844,0.1118,2.755,,,,,-0.0108,0.2033,0.0088,0.2035,,,,
0.844,0.1109,2.765,,,,,0.0329,0.202,0.0125,0.2024,,,,
0.844,0.1101,2.775,,,,,0.3168,0.2035,0.0403,0.2075,,,,
0.844,0.1093,2.785,,,,,-0.1271,0.2024,0.0281,0.2043,,,,
0.844,0.1086,2.795,,,,,-0.1295,0.2042,0.0269,0.206,,,,
1.01,0.7736,1.085,,,,,0.2582,1.3319,0.1077,1.3362,,,,
1.01,0.7609,1.095,,,,,-0.6325,1.0919,0.321,1.1381,,,,
1.01,0.7485,1.105,,,,,-0.8753,0.9567,0.2208,0.9818,,,,
1.01,0.7364,1.115,,,,,-0.0341,0.8411,0.1818,0.8605,,,,
1.01,0.7246,1.125,,,,,-0.8851,0.7551,0.1499,0.7698,,,,
1.01,0.713,1.135,,,,,0.3922,0.681,0.0866,0.6865,,,,
1.01,0.7017,1.145,,,,,0.6582,0.6156,0.1142,0.6261,,,,
1.01,0.6907,1.155,,,,,-0.226,0.5639,0.0459,0.5658,,,,
1.01,0.6799,1.165,,,,,0.0607,0.5238,0.0228,0.5243,,,,
1.01,0.6694,1.175,,,,,-0.6974,0.4887,0.0947,0.4978,,,,
1.01,0.6591,1.185,,,,,0.3301,0.4639,0.0559,0.4673,,,,
1.01,0.649,1.195,,,,,-0.5205,0.4363,0.0672,0.4414,,,,
1.01,0.6391,1.205,,,,,-0.3592,0.4207,0.0472,0.4233,,,,
1.01,0.6295,1.215,,,,,-0.2496,0.4079,0.0341,0.4093,,,,
1.01,0.62,1.225,,,,,-0.1736,0.3991,0.0361,0.4007,,,,
1.01,0.6108,1.235,,,,,-0.3313,0.3973,0.0608,0.4019,,,,
1.01,0.6018,1.245,,,,,-0.1627,0.3958,0.0214,0.3964,,,,
1.01,0.593,1.255,,,,,-0.0348,0.4023,0.0346,0.4038,,,,
1.01,0.5843,1.265,,,,,0.1185,0.4077,0.0226,0.4083,,,,
1.01,0.5759,1.275,,,,,0.0719,0.4091,0.0154,0.4094,,,,
1.01,0.5676,1.285,,,,,-0.1327,0.4207,0.0247,0.4214,,,,
1.01,0.5595,1.295,,,,,0.1847,0.429,0.0273,0.4299,,,,
1.01,0.5515,1.305,,,,,0.5338,0.4323,0.0789,0.4394,,,,
1.01,0.5437,1.315,,,,,0.3353,0.4424,0.0888,0.4512,,,,
1.01,0.5361,1.325,,,,,-0.0554,0.4479,0.0154,0.4482,,,,
1.01,0.5287,1.335,,,,,-0.2299,0.4563,0.0441,0.4584,,,,
1.01,0.5213,1.345,,,,,-0.9842,0.4699,0.1289,0.4873,,,,
1.01,0.5142,1.355,,,,,0.4201,0.4717,0.0789,0.4783,,,,
1.01,0.5072,1.365,,,,,-0.2084,0.4684,0.0472,0.4708,,,,
1.01,0.5003,1.375,,,,,0.554,0.4723,0.1553,0.4972,,,,
1.01,0.4935,1.385,,,,,0.7808,0.4651,0.0895,0.4736,,,,
1.01,0.4869,1.395,,,,,0.3469,0.4629,0.0451,0.4651,,,,
1.01,0.4804,1.405,,,,,0.2133,0.4504,0.0691,0.4557,,,,
1.01,0.4741,1.415,,,,,-0.4277,0.4455,0.0523,0.4486,,,,
1.01,0.4678,1.425,,,,,-0.4326,0.4336,0.0567,0.4373,,,,
1.01,0.4617,1.435,,,,,0.0139,0.4288,0.027,0.4296,,,,
1.01,0.4557,1.445,,,,,1.4476,0.4176,0.1994,0.4628,,,,
1.01,0.4498,1.455,,,,,0.0107,0.411,0.0175,0.4114,,,,
1.01,0.4441,1.465,,,,,-0.3649,0.4106,0.0704,0.4166,,,,
1.01,0.4384,1.475,,,,,-0.0798,0.4188,0.0239,0.4195,,,,
1.01,0.4328,1.485,,,,,0.7928,0.4205,0.1307,0.4403,,,,
1.01,0.4274,1.495,,,,,-0.3818,0.4151,0.0803,0.4228,,,,
1.01,0.422,1.505,,,,,0.3689,0.3914,0.052,0.3948,,,,
1.01,0.4168,1.515,,,,,0.2992,0.3743,0.0483,0.3774,,,,
1.01,0.4116,1.525,,,,,-0.4997,0.3638,0.0672,0.37,,,,
1.01,0.4065,1.535,,,,,-0.0382,0.3598,0.0194,0.3603,,,,
1.01,0.4015,1.545,,,,,0.6223,0.3576,0.072,0.3648,,,,
1.01,0.3967,1.555,,,,,0.3772,0.3582,0.0633,0.3638,,,,
1.01,0.3919,1.565,,,,,0.6718,0.3593,0.0798,0.3681,,,,
1.01,0.3871,1.575,,,,,-0.055,0.3541,0.0151,0.3544,,,,
1.01,0.3825,1.585,,,,,-0.1085,0.3556,0.0379,0.3576,,,,
1.01,0.378,1.595,,,,,0.2479,0.3548,0.0316,0.3562,,,,
1.01,0.3735,1.605,,,,,-0.4675,0.3496,0.0809,0.3588,,,,
1.01,0.3691,1.615,,,,,0.0589,0.3465,0.0408,0.3489,,,,
1.01,0.3648,1.625,,,,,0.1004,0.3466,0.0232,0.3474,,,,
1.01,0.3605,1.635,,,,,-0.2794,0.3435,0.0747,0.3515,,,,
1.01,0.3563,1.645,,,,,0.1414,0.343,0.0214,0.3437,,,,
1.01,0.3522,1.655,,,,,-0.093,0.3405,0.0297,0.3418,,,,
1.01,0.3482,1.665,,,,,0.1369,0.3388,0.0252,0.3397,,,,
1.01,0.3443,1.675,,,,,-0.098,0.3394,0.0361,0.3413,,,,
1.01,0.3404,1.685,,,,,0.6373,0.3438,0.0835,0.3538,,,,
1.01,0.3365,1.695,,,,,0.3611,0.3373,0.0583,0.3423,,,,
1.01,0.3328,1.705,,,,,0.1076,0.33,0.0296,0.3313,,,,
1.01,0.329,1.715,,,,,0.8936,0.3259,0.1237,0.3486,,,,
1.01,0.3254,1.725,,,,,0.3895,0.32,0.0498,0.3239,,,,
1.01,0.3218,1.735,,,,,0.5592,0.3184,0.0707,0.3262,,,,
1.01,0.3183,1.745,,,,,0.5225,0.3184,0.064,0.3248,,,,
1.01,0.3148,1.755,,,,,0.5361,0.316,0.065,0.3226,,,,
1.01,0.3114,1.765,,,,,-0.1061,0.3139,0.0508,0.318,,,,
1.01,0.308,1.775,,,,,0.2758,0.314,0.037,0.3162,,,,
1.01,0.3047,1.785,,,,,0.0046,0.3081,0.0315,0.3097,,,,
1.01,0.3015,1.795,,,,,0.1456,0.3085,0.0261,0.3096,,,,
1.01,0.2983,1.805,,,,,0.1975,0.307,0.0565,0.3122,,,,
1.01,0.2951,1.815,,,,,0.4243,0.3077,0.0608,0.3136,,,,
1.01,0.292,1.825,,,,,0.2449,0.3049,0.0315,0.3065,,,,
1.01,0.2889,1.835,,,,,0.1108,0.3035,0.0502,0.3076,,,,
1.01,0.2859,1.845,,,,,0.4506,0.2996,0.0699,0.3076,,,,
1.01,0.283,1.855,,,,,0.0419,0.3015,0.0118,0.3017,,,,
1.01,0.2801,1.865,,,,,0.2959,0.2975,0.0392,0.3001,,,,
1.01,0.2772,1.875,,,,,-0.4552,0.2985,0.0585,0.3042,,,,
1.01,0.2743,1.885,,,,,0.8579,0.2965,0.1009,0.3132,,,,
1.01,0.2716,1.895,,,,,0.1511,0.2948,0.0528,0.2995,,,,
1.01,0.2688,1.905,,,,,0.7076,0.2961,0.087,0.3086,,,,
1.01,0.2661,1.915,,,,,0.3612,0.293,0.0959,0.3083,,,,
1.01,0.2634,1.925,,,,,0.6261,0.2886,0.0811,0.2998,,,,
1.01,0.2608,1.935,,,,,-0.0151,0.2907,0.0165,0.2912,,,,
1.01,0.2582,1.945,,,,,0.3003,0.2844,0.0379,0.2869,,,,
1.01,0.2557,1.955,,,,,-0.1969,0.2805,0.0214,0.2813,,,,
1.01,0.2532,1.965,,,,,0.1579,0.2759,0.0228,0.2768,,,,
1.01,0.2507,1.975,,,,,-0.2916,0.274,0.0331,0.276,,,,
1.01,0.2482,1.985,,,,,-0.2472,0.2759,0.0336,0.2779,,,,
1.01,0.2458,1.995,,,,,0.04,0.2751,0.0157,0.2755,,,,
1.01,0.2435,2.005,,,,,-0.5084,0.2771,0.0582,0.2831,,,,
1.01,0.2411,2.015,,,,,0.4884,0.2769,0.0784,0.2878,,,,
1.01,0.2388,2.025,,,,,0.5692,0.2777,0.0694,0.2862,,,,
1.01,0.2366,2.035,,,,,-0.0646,0.2806,0.0179,0.2812,,,,
1.01,0.2343,2.045,,,,,0.3842,0.2783,0.0636,0.2855,,,,
1.01,0.2321,2.055,,,,,0.0405,0.2748,0.0126,0.2751,,,,
1.01,0.2299,2.065,,,,,-0.0805,0.2722,0.0312,0.274,,,,
1.01,0.2278,2.075,,,,,0.4302,0.268,0.0524,0.2731,,,,
1.01,0.2257,2.085,,,,,0.3145,0.2647,0.0432,0.2682,,,,
1.01,0.2236,2.095,,,,,0.4427,0.2632,0.0621,0.2704,,,,
1.01,0.2215,2.105,,,,,-0.356,0.263,0.0404,0.2661,,,,
1.01,0.2195,2.115,,,,,0.4698,0.2619,0.082,0.2744,,,,
1.01,0.2175,2.125,,,,,0.322,0.2621,0.0498,0.2668,,,,
1.01,0.2155,2.135,,,,,-0.0074,0.2577,0.0638,0.2655,,,,
1.01,0.2136,2.145,,,,,0.2274,0.2578,0.0268,0.2592,,,,
1.01,0.2116,2.155,,,,,0.4167,0.2558,0.0471,0.2601,,,,
1.01,0.2097,2.165,,,,,0.4042,0.2521,0.0566,0.2584,,,,
1.01,0.2079,2.175,,,,,0.0392,0.2495,0.0154,0.25,,,,
1.01,0.206,2.185,,,,,0.2968,0.2493,0.0517,0.2546,,,,
1.01,0.2042,2.195,,,,,-0.0227,0.2483,0.0169,0.2489,,,,
1.01,0.2024,2.205,,,,,-0.0471,0.2485,0.05,0.2535,,,,
1.01,0.2006,2.215,,,,,-0.4118,0.2475,0.0544,0.2534,,,,
1.01,0.1989,2.225,,,,,0.1049,0.2501,0.0162,0.2506,,,,
1.01,0.1971,2.235,,,,,0.2353,0.2575,0.0584,0.264,,,,
1.01,0.1954,2.245,,,,,0.1248,0.2625,0.0267,0.2639,,,,
1.01,0.1937,2.255,,,,,0.5242,0.2662,0.0633,0.2736,,,,
1.01,0.1921,2.265,,,,,-0.0482,0.267,0.0118,0.2673,,,,
1.01,0.1904,2.275,,,,,0.0327,0.2675,0.0131,0.2678,,,,
1.01,0.1888,2.285,,,,,-0.1204,0.2647,0.0426,0.2681,,,,
1.01,0.1872,2.295,,,,,-0.1542,0.259,0.0325,0.261,,,,
1.01,0.1856,2.305,,,,,-0.2656,0.2555,0.039,0.2585,,,,
1.01,0.1841,2.315,,,,,-0.0917,0.2556,0.0149,0.256,,,,
1.01,0.1825,2.325,,,,,-0.1409,0.2567,0.0174,0.2573,,,,
1.01,0.181,2.335,,,,,-0.1801,0.2557,0.0396,0.2587,,,,
1.01,0.1795,2.345,,,,,0.2388,0.2551,0.0369,0.2578,,,,
1.01,0.178,2.355,,,,,0.0836,0.2573,0.0333,0.2594,,,,
1.01,0.1765,2.365,,,,,-0.2141,0.2541,0.0317,0.2561,,,,
1.01,0.1751,2.375,,,,,0.2574,0.2528,0.0311,0.2547,,,,
1.01,0.1736,2.385,,,,,0.4779,0.2524,0.0695,0.2618,,,,
1.01,0.1722,2.395,,,,,-0.1149,0.2548,0.0235,0.2559,,,,
1.01,0.1708,2.405,,,,,0.1159,0.2537,0.0357,0.2562,,,,
1.01,0.1694,2.415,,,,,0.5277,0.2512,0.0627,0.2589,,,,
1.01,0.1681,2.425,,,,,0.1658,0.2484,0.0251,0.2497,,,,
1.01,0.1667,2.435,,,,,-0.4708,0.2485,0.0541,0.2543,,,,
1.01,0.1654,2.445,,,,,0.3988,0.2491,0.0463,0.2534,,,,
1.01,0.1641,2.455,,,,,0.3191,0.2497,0.0377,0.2525,,,,
1.01,0.1628,2.465,,,,,0.0203,0.2411,0.03,0.243,,,,
1.01,0.1615,2.475,,,,,-0.2409,0.2432,0.0338,0.2455,,,,
1.01,0.1602,2.485,,,,,0.0983,0.2393,0.0404,0.2427,,,,
1.01,0.159,2.495,,,,,0.4391,0.2359,0.0712,0.2464,,,,
1.01,0.1577,2.505,,,,,0.1742,0.2369,0.023,0.238,,,,
1.01,0.1565,2.515,,,,,0.1064,0.2344,0.064,0.243,,,,
1.01,0.1553,2.525,,,,,0.1572,0.2367,0.0385,0.2398,,,,
1.01,0.1541,2.535,,,,,0.6087,0.2371,0.0704,0.2473,,,,
1.01,0.1529,2.545,,,,,0.0877,0.2289,0.0276,0.2306,,,,
1.01,0.1517,2.555,,,,,0.257,0.2314,0.036,0.2342,,,,
1.01,0.1506,2.565,,,,,0.2664,0.2323,0.0479,0.2372,,,,
1.01,0.1494,2.575,,,,,0.0362,0.2276,0.0144,0.2281,,,,
1.01,0.1483,2.585,,,,,-0.166,0.2275,0.019,0.2283,,,,
1.01,0.1472,2.595,,,,,-0.0066,0.2211,0.0083,0.2213,,,,
1.01,0.1461,2.605,,,,,-0.0063,0.2183,0.0285,0.2202,,,,
1.01,0.145,2.615,,,,,0.5059,0.2166,0.0601,0.2248,,,,
1.01,0.1439,2.625,,,,,0.3483,0.2141,0.0473,0.2193,,,,
1.01,0.1428,2.635,,,,,-0.0028,0.2107,0.0243,0.2121,,,,
1.01,0.1418,2.645,,,,,0.3873,0.2138,0.0545,0.2206,,,,
1.01,0.1407,2.655,,,,,0.3219,0.2143,0.0418,0.2183,,,,
1.01,0.1397,2.665,,,,,-0.2265,0.2162,0.0263,0.2178,,,,
1.01,0.1387,2.675,,,,,-0.0362,0.2145,0.0192,0.2154,,,,
1.01,0.1376,2.685,,,,,0.2012,0.2146,0.0322,0.217,,,,
1.01,0.1366,2.695,,,,,0.1537,0.2166,0.034,0.2193,,,,
1.2,0.8024,1.085,,,,,0.4393,1.73,0.428,1.7822,,,,
1.2,0.7909,1.095,,,,,1.233,1.3458,0.4102,1.4069,,,,
1.2,0.7796,1.105,,,,,2.9677,1.1648,0.6171,1.3182,,,,
1.2,0.7685,1.115,,,,,3.2353,1.0179,0.785,1.2854,,,,
1.2,0.7576,1.125,,,,,-1.2987,0.9087,0.1772,0.9258,,,,
1.2,0.747,1.135,,,,,-0.2173,0.8309,0.0605,0.8331,,,,
1.2,0.7365,1.145,,,,,-0.8324,0.7421,0.1107,0.7503,,,,
1.2,0.7263,1.155,,,,,2.1023,0.6861,0.4658,0.8293,,,,
1.2,0.7162,1.165,,,,,-0.5664,0.6361,0.0642,0.6393,,,,
1.2,0.7063,1.175,,,,,0.1267,0.5887,0.0356,0.5898,,,,
1.2,0.6967,1.185,,,,,-0.0621,0.5645,0.0077,0.5646,,,,
1.2,0.6872,1.195,,,,,-0.8478,0.5287,0.1241,0.5431,,,,
1.2,0.6778,1.205,,,,,-0.3609,0.503,0.0448,0.505,,,,
1.2,0.6687,1.215,,,,,0.3838,0.4879,0.0689,0.4927,,,,
1.2,0.6597,1.225,,,,,0.4996,0.4722,0.0933,0.4813,,,,
1.2,0.6509,1.235,,,,,-0.0128,0.4709,0.0329,0.472,,,,
1.2,0.6423,1.245,,,,,-0.2065,0.468,0.0267,0.4688,,,,
1.2,0.6338,1.255,,,,,-0.0697,0.4709,0.0108,0.471,,,,
1.2,0.6255,1.265,,,,,-0.1046,0.4768,0.0124,0.477,,,,
1.2,0.6173,1.275,,,,,0.5089,0.481,0.0772,0.4872,,,,
1.2,0.6093,1.285,,,,,1.131,0.4908,0.1463,0.5121,,,,
1.2,0.6014,1.295,,,,,0.1824,0.4935,0.0491,0.4959,,,,
1.2,0.5937,1.305,,,,,-0.0999,0.5058,0.0278,0.5066,,,,
1.2,0.5861,1.315,,,,,0.1484,0.5113,0.031,0.5122,,,,
1.2,0.5786,1.325,,,,,-0.6988,0.5135,0.0939,0.522,,,,
1.2,0.5713,1.335,,,,,0.2683,0.5202,0.0438,0.522,,,,
1.2,0.5641,1.345,,,,,0.3643,0.5294,0.0665,0.5336,,,,
1.2,0.557,1.355,,,,,0.3594,0.529,0.0591,0.5323,,,,
1.2,0.5501,1.365,,,,,0.0154,0.5278,0.0562,0.5308,,,,
1.2,0.5433,1.375,,,,,-0.0536,0.5315,0.089,0.5389,,,,
1.2,0.5366,1.385,,,,,-0.4456,0.5257,0.0576,0.5288,,,,
1.2,0.53,1.395,,,,,0.5171,0.5203,0.1052,0.5308,,,,
1.2,0.5235,1.405,,,,,-0.0288,0.5124,0.0266,0.5131,,,,
1.2,0.5171,1.415,,,,,0.407,0.5047,0.0479,0.507,,,,
1.2,0.5109,1.425,,,,,-0.453,0.495,0.0842,0.5021,,,,
1.2,0.5047,1.435,,,,,0.483,0.4867,0.0605,0.4904,,,,
1.2,0.4987,1.445,,,,,-0.8154,0.4688,0.0954,0.4784,,,,
1.2,0.4928,1.455,,,,,-0.798,0.4654,0.0959,0.4752,,,,
1.2,0.4869,1.465,,,,,1.6425,0.4638,0.2016,0.5057,,,,
1.2,0.4812,1.475,,,,,0.249,0.471,0.0456,0.4732,,,,
1.2,0.4755,1.485,,,,,-0.3617,0.4749,0.0734,0.4805,,,,
1.2,0.47,1.495,,,,,0.6394,0.4659,0.1213,0.4814,,,,
1.2,0.4645,1.505,,,,,-0.6429,0.4409,0.108,0.4539,,,,
1.2,0.4592,1.515,,,,,0.7602,0.4213,0.0991,0.4328,,,,
1.2,0.4539,1.525,,,,,0.5904,0.4085,0.0803,0.4163,,,,
1.2,0.4487,1.535,,,,,0.0189,0.4024,0.0181,0.4028,,,,
1.2,0.4436,1.545,,,,,0.8631,0.3969,0.107,0.4111,,,,
1.2,0.4385,1.555,,,,,0.1847,0.3933,0.0406,0.3954,,,,
1.2,0.4336,1.565,,,,,0.0186,0.3927,0.0485,0.3957,,,,
1.2,0.4287,1.575,,,,,0.4111,0.3873,0.0545,0.3911,,,,
1.2,0.424,1.585,,,,,0.0321,0.3855,0.0169,0.3859,,,,
1.2,0.4192,1.595,,,,,0.3395,0.3843,0.0752,0.3916,,,,
1.2,0.4146,1.605,,,,,0.3411,0.3813,0.0567,0.3855,,,,
1.2,0.41,1.615,,,,,-0.0061,0.3809,0.0374,0.3827,,,,
1.2,0.4056,1.625,,,,,0.628,0.3802,0.0902,0.3908,,,,
1.2,0.4011,1.635,,,,,0.3297,0.3772,0.0403,0.3793,,,,
1.2,0.3968,1.645,,,,,-0.2268,0.378,0.0447,0.3806,,,,
1.2,0.3925,1.655,,,,,0.1012,0.3776,0.0253,0.3784,,,,
1.2,0.3883,1.665,,,,,0.3386,0.3764,0.0528,0.3801,,,,
1.2,0.3841,1.675,,,,,0.0151,0.3786,0.0608,0.3835,,,,
1.2,0.38,1.685,,,,,-0.1359,0.3798,0.1268,0.4004,,,,
1.2,0.376,1.695,,,,,0.5885,0.3812,0.0886,0.3914,,,,
1.2,0.3721,1.705,,,,,0.3381,0.3753,0.0537,0.3791,,,,
1.2,0.3682,1.715,,,,,0.2632,0.3673,0.0336,0.3688,,,,
1.2,0.3643,1.725,,,,,-0.1041,0.3603,0.0208,0.3609,,,,
1.2,0.3605,1.735,,,,,0.3066,0.3555,0.0444,0.3583,,,,
1.2,0.3568,1.745,,,,,0.1926,0.3499,0.0291,0.3511,,,,
1.2,0.3531,1.755,,,,,0.1444,0.3449,0.0228,0.3457,,,,
1.2,0.3495,1.765,,,,,0.2254,0.3446,0.042,0.3472,,,,
1.2,0.3459,1.775,,,,,0.737,0.3407,0.1039,0.3562,,,,
1.2,0.3424,1.785,,,,,0.4783,0.3353,0.0636,0.3413,,,,
1.2,0.339,1.795,,,,,0.1305,0.3335,0.034,0.3352,,,,
1.2,0.3355,1.805,,,,,-0.082,0.3304,0.0147,0.3307,,,,
1.2,0.3322,1.815,,,,,0.4972,0.3305,0.0711,0.3381,,,,
1.2,0.3289,1.825,,,,,0.5603,0.329,0.0657,0.3355,,,,
1.2,0.3256,1.835,,,,,-0.593,0.3234,0.074,0.3318,,,,
1.2,0.3224,1.845,,,,,0.4684,0.3216,0.1071,0.339,,,,
1.2,0.3192,1.855,,,,,0.1787,0.3223,0.0271,0.3234,,,,
1.2,0.3161,1.865,,,,,0.2037,0.3212,0.0283,0.3224,,,,
1.2,0.313,1.875,,,,,0.1158,0.3206,0.0472,0.3241,,,,
1.2,0.31,1.885,,,,,-0.1697,0.3168,0.0495,0.3206,,,,
1.2,0.307,1.895,,,,,-0.4176,0.3129,0.0581,0.3182,,,,
1.2,0.304,1.905,,,,,-0.3989,0.3136,0.0461,0.317,,,,
1.2,0.3011,1.915,,,,,0.7127,0.31,0.0921,0.3234,,,,
1.2,0.2982,1.925,,,,,-0.2403,0.3064,0.0267,0.3076,,,,
1.2,0.2954,1.935,,,,,0.0374,0.3049,0.0191,0.3055,,,,
1.2,0.2926,1.945,,,,,-0.3041,0.3015,0.0638,0.3082,,,,
1.2,0.2898,1.955,,,,,0.8365,0.3014,0.1052,0.3192,,,,
1.2,0.2871,1.965,,,,,0.2898,0.2996,0.0419,0.3025,,,,
1.2,0.2844,1.975,,,,,0.04,0.2986,0.0281,0.2999,,,,
1.2,0.2818,1.985,,,,,0.2333,0.2984,0.0336,0.3003,,,,
1.2,0.2792,1.995,,,,,0.2968,0.3,0.0369,0.3023,,,,
1.2,0.2766,2.005,,,,,0.1844,0.2997,0.03,0.3012,,,,
1.2,0.2741,2.015,,,,,0.3162,0.2997,0.0385,0.3022,,,,
1.2,0.2716,2.025,,,,,0.7275,0.2989,0.0787,0.3091,,,,
1.2,0.2691,2.035,,,,,0.3013,0.3005,0.0354,0.3026,,,,
1.2,0.2666,2.045,,,,,0.0042,0.2975,0.0557,0.3027,,,,
1.2,0.2642,2.055,,,,,0.1192,0.2979,0.0198,0.2986,,,,
1.2,0.2619,2.065,,,,,0.2044,0.2945,0.0259,0.2956,,,,
1.2,0.2595,2.075,,,,,0.3318,0.2932,0.0438,0.2965,,,,
1.2,0.2572,2.085,,,,,0.0572,0.2903,0.041,0.2932,,,,
1.2,0.2549,2.095,,,,,0.373,0.2884,0.0513,0.2929,,,,
1.2,0.2527,2.105,,,,,0.4372,0.289,0.0534,0.2939,,,,
1.2,0.2504,2.115,,,,,0.1558,0.2897,0.0242,0.2907,,,,
1.2,0.2482,2.125,,,,,0.0245,0.2872,0.0151,0.2876,,,,
1.2,0.2461,2.135,,,,,0.0913,0.286,0.0259,0.2872,,,,
1.2,0.2439,2.145,,,,,-0.0939,0.2842,0.0176,0.2847,,,,
1.2,0.2418,2.155,,,,,-0.2151,0.2855,0.0314,0.2872,,,,
1.2,0.2397,2.165,,,,,0.738,0.2835,0.085,0.296,,,,
1.2,0.2377,2.175,,,,,-0.5284,0.2837,0.062,0.2904,,,,
1.2,0.2356,2.185,,,,,0.0456,0.285,0.0158,0.2854,,,,
1.2,0.2336,2.195,,,,,0.1191,0.2897,0.0177,0.2902,,,,
1.2,0.2316,2.205,,,,,-0.8886,0.2952,0.0976,0.3109,,,,
1.2,0.2297,2.215,,,,,0.5082,0.3003,0.0613,0.3065,,,,
1.2,0.2278,2.225,,,,,0.497,0.3046,0.0559,0.3097,,,,
